"nombre_departamento","nombre_municipio","nombre_servicio","estado_del_vehiculo","nombre_de_la_clase","fecha_de_registro","cantidad","mes_de_publicacion","a_o_de_publicacion"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1965","352","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1965","10","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1965","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1965","14","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1965","273","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","1965","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1965","20","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","MICROBUS","1965","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","MICROBUS","1965","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1965","67","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","1965","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCARRO","1965","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1965","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","TRACTOCAMION","1965","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","1965","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","TRACTOCAMION","1965","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","1965","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","1965","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1966","13","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1966","41","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1966","2334","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1966","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUS","1966","6","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","1966","71","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","1966","33","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","1966","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1966","115","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMION","1966","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","1966","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1966","25","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1966","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1966","556","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1966","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1966","37","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMIONETA","1966","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1966","269","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","1966","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1966","16","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1966","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1966","118","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","1966","16","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MICROBUS","1966","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","MICROBUS","1966","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","MICROBUS","1966","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCARRO","1966","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1966","14","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","1966","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","TRACTOCAMION","1966","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","TRACTOCAMION","1966","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","1966","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","1966","6","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1967","1607","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1967","68","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1967","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1967","26","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1967","35","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","1967","61","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUS","1967","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUS","1967","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUS","1967","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","1967","22","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUSETA","1967","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","1967","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","1967","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1967","107","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMION","1967","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMION","1967","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1967","28","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1967","462","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1967","31","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1967","20","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1967","17","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMIONETA","1967","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1967","21","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1967","323","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","1967","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMPERO","1967","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMPERO","1967","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OTROS","ACTIVO","CAMPERO","1967","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1967","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1967","50","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","MICROBUS","1967","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","MICROBUS","1967","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","1967","6","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCARRO","1967","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1967","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1967","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","TRACTOCAMION","1967","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","1967","6","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","1967","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","1967","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1968","73","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1968","6","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1968","1305","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1968","25","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1968","12","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","1968","41","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","1968","97","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","INCONSISTENTE","BUS","1968","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUS","1968","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUS","1968","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUSETA","1968","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","1968","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1968","105","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMION","1968","10","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1968","28","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","1968","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMION","1968","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","INCONSISTENTE","CAMION","1968","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1968","288","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1968","10","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1968","17","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMIONETA","1968","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","INCONSISTENTE","CAMIONETA","1968","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1968","19","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1968","482","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMPERO","1968","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","1968","16","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1968","52","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1968","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1968","88","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","MICROBUS","1968","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MICROBUS","1968","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","1968","9","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","MICROBUS","1968","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1968","21","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","TRACTOCAMION","1968","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","TRACTOCAMION","1968","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","1968","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","1968","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","1968","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1969","808","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1969","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1969","15","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1969","13","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1969","21","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUS","1969","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUS","1969","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUS","1969","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","1969","101","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","1969","48","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","1969","21","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUSETA","1969","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMION","1969","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","1969","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMION","1969","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1969","60","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1969","101","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1969","248","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1969","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1969","17","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1969","9","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","INCONSISTENTE","CAMPERO","1969","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","1969","34","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1969","778","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMPERO","1969","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMPERO","1969","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1969","54","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1969","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1969","72","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","1969","10","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","MICROBUS","1969","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","MICROBUS","1969","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1969","35","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","1969","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","TRACTOCAMION","1969","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","TRACTOCAMION","1969","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","TRACTOCAMION","1969","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","1969","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","1969","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1970","14","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1970","29","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1970","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1970","1067","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","1970","36","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUS","1970","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUS","1970","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUS","1970","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","1970","69","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","1970","46","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUSETA","1970","15","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUSETA","1970","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1970","152","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","1970","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMION","1970","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1970","40","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMION","1970","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1970","15","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1970","289","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1970","10","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1970","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","1970","22","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1970","61","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMPERO","1970","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1970","776","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1970","6","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MICROBUS","1970","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","MICROBUS","1970","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","1970","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1970","34","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1970","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1970","25","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","TRACTOCAMION","1970","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","1970","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","1970","6","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","1970","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1971","45","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1971","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1971","2673","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1971","85","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1971","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","1971","88","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUS","1971","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","1971","53","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUS","1971","12","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUS","1971","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUSETA","1971","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUSETA","1971","19","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUSETA","1971","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUSETA","1971","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","1971","26","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1971","49","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1971","154","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMION","1971","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","1971","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1971","321","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1971","24","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1971","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1971","30","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","INCONSISTENTE","CAMPERO","1971","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","1971","27","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1971","32","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMPERO","1971","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1971","686","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","MAQ. AGRICOLA","1971","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1971","6","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","MICROBUS","1971","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MICROBUS","1971","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","MICROBUS","1971","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","1971","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1971","38","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1971","2","ABRIL","2026"
